1,1,0
2,8,0
3,27,0
4,64,0
5,125,0
6,216,0
7,343,0
8,512,0
9,729,0
10,1000,0
11,1331,0
12,1728,0
13,2197,0
14,2744,0
15,3375,0
16,4096,0
17,4913,0
18,5832,0
19,6859,1
20,8000,0
21,9261,0
22,10648,0
23,12167,0
24,13824,0
25,15625,0
26,17576,0
27,19683,1
28,21952,0
29,24389,0
30,27000,0
31,29791,0
32,32768,0
33,35937,0
34,39304,1
35,42875,0
36,46656,0
37,50653,1
38,54872,0
39,59319,1
40,64000,0
41,68921,1
42,74088,0
43,79507,1
44,85184,0
45,91125,0
46,97336,1
47,103823,1
48,110592,1
49,117649,1
50,125000,0
51,132651,1
52,140608,1
53,148877,0
54,157464,1
55,166375,1
56,175616,1
57,185193,1
58,195112,1
59,205379,1
60,216000,1
61,226981,1
62,238328,1
63,250047,1
64,262144,1
65,274625,1
66,287496,2
67,300763,2
68,314432,0
69,328509,0
70,343000,0
71,357911,0
72,373248,1
73,389017,0
74,405224,1
75,421875,1
76,438976,2
77,456533,3
78,474552,3
79,493039,1
80,512000,2
81,531441,1
82,551368,1
83,571787,2
84,592704,1
85,614125,1
86,636056,2
87,658503,2
88,681472,4
89,704969,4
90,729000,3
91,753571,2
92,778688,2
93,804357,1
94,830584,2
95,857375,3
96,884736,3
97,912673,2
98,941192,2
99,970299,2
100,1000000,7
101,1030301,6
102,1061208,4
103,1092727,3
104,1124864,3
105,1157625,3
106,1191016,3
107,1225043,3
108,1259712,4
109,1295029,3
110,1331000,3
111,1367631,3
112,1404928,4
113,1442897,5
114,1481544,9
115,1520875,7
116,1560896,4
117,1601613,5
118,1643032,4
119,1685159,4
120,1728000,4
121,1771561,5
122,1815848,5
123,1860867,4
124,1906624,5
125,1953125,5
126,2000376,10
127,2048383,12
128,2097152,9
129,2146689,6
130,2197000,7
131,2248091,6
132,2299968,7
133,2352637,7
134,2406104,8
135,2460375,7
136,2515456,7
137,2571353,7
138,2628072,8
139,2685619,11
140,2744000,16
141,2803221,14
142,2863288,9
143,2924207,8
144,2985984,10
145,3048625,9
146,3112136,10
147,3176523,10
148,3241792,10
149,3307949,10
150,3375000,10
151,3442951,11
152,3511808,14
153,3581577,18
154,3652264,21
155,3723875,20
156,3796416,12
157,3869893,12
158,3944312,13
159,4019679,12
160,4096000,12
161,4173281,13
162,4251528,14
163,4330747,13
164,4410944,13
165,4492125,14
166,4574296,13
167,4657463,15
168,4741632,22
169,4826809,30
170,4913000,21
171,5000211,17
172,5088448,20
173,5177717,22
174,5268024,19
175,5359375,19
176,5451776,21
177,5545233,21
178,5639752,23
179,5735339,21
180,5832000,20
181,5929741,18
182,6028568,24
183,6128487,20
184,6229504,19
185,6331625,21
186,6434856,20
187,6539203,23
188,6644672,22
189,6751269,21
190,6859000,25
191,6967871,25
192,7077888,23
193,7189057,25
194,7301384,23
195,7414875,24
196,7529536,25
197,7645373,26
198,7762392,33
199,7880599,25
200,8000000,24
201,8120601,30
202,8242408,25
203,8365427,28
204,8489664,38
205,8615125,27
206,8741816,31
207,8869743,28
208,8998912,30
209,9129329,41
210,9261000,28
211,9393931,40
212,9528128,30
213,9663597,40
214,9800344,30
215,9938375,42
216,10077696,32
217,10218313,48
218,10360232,38
219,10503459,34
220,10648000,49
221,10793861,41
222,10941048,40
223,11089567,36
224,11239424,52
225,11390625,51
226,11543176,41
227,11697083,47
228,11852352,50
229,12008989,57
230,12167000,46
231,12326391,43
232,12487168,40
233,12649337,60
234,12812904,54
235,12977875,50
236,13144256,45
237,13312053,45
238,13481272,46
239,13651919,67
240,13824000,68
241,13997521,47
242,14172488,50
243,14348907,54
244,14526784,54
245,14706125,51
246,14886936,56
247,15069223,68
248,15252992,77
249,15438249,65
250,15625000,62
251,15813251,60
252,16003008,62
253,16194277,61
254,16387064,68
255,16581375,53
256,16777216,77
257,16974593,73
258,17173512,77
259,17373979,80
260,17576000,77
261,17779581,65
262,17984728,57
263,18191447,90
264,18399744,90
265,18609625,83
266,18821096,86
267,19034163,83
268,19248832,92
269,19465109,76
270,19683000,84
271,19902511,97
272,20123648,85
273,20346417,85
274,20570824,87
275,20796875,86
276,21024576,90
277,21253933,94
278,21484952,91
279,21717639,85
280,21952000,77
281,22188041,83
282,22425768,82
283,22665187,116
284,22906304,83
285,23149125,89
286,23393656,94
287,23639903,97
288,23887872,105
289,24137569,96
290,24389000,104
291,24642171,120
292,24897088,94
293,25153757,109
294,25412184,121
295,25672375,106
296,25934336,126
297,26198073,109
298,26463592,113
299,26730899,102
300,27000000,111
301,27270901,112
302,27543608,125
303,27818127,112
304,28094464,108
305,28372625,122
306,28652616,115
307,28934443,112
308,29218112,122
309,29503629,114
310,29791000,113
311,30080231,122
312,30371328,107
313,30664297,137
314,30959144,115
315,31255875,118
316,31554496,115
317,31855013,112
318,32157432,112
319,32461759,119
320,32768000,115
321,33076161,120
322,33386248,125
323,33698267,120
324,34012224,120
325,34328125,122
326,34645976,121
327,34965783,121
328,35287552,123
329,35611289,136
330,35937000,122
331,36264691,128
332,36594368,130
333,36926037,130
334,37259704,129
335,37595375,132
336,37933056,140
337,38272753,141
338,38614472,150
339,38958219,149
340,39304000,144
341,39651821,145
342,40001688,148
343,40353607,148
344,40707584,150
345,41063625,160
346,41421736,150
347,41781923,150
